Iterations,Avg_StackingTime, ManpowerofForklifts, ManpowerofUnpacking, ManpowerofPacking, Forklifts, Avg_StackingTime_At_Gate,Avg_StackingTime_At_Inbound, Avg_StackingTime_At_Outbound,
7646.00 ,140.42 ,62.00 ,30.00 ,40.00 ,32.00 ,35.11 ,82.43 ,22.87 ,0.30 
7647.00 ,119.60 ,62.00 ,30.00 ,40.00 ,32.00 ,35.12 ,55.64 ,28.84 ,0.32 
7648.00 ,121.89 ,62.00 ,30.00 ,40.00 ,32.00 ,35.16 ,62.10 ,24.62 ,0.39 
7649.00 ,123.14 ,62.00 ,30.00 ,40.00 ,32.00 ,34.70 ,63.96 ,24.47 ,0.24 
7650.00 ,172.40 ,63.00 ,30.00 ,40.00 ,32.00 ,34.68 ,71.47 ,66.25 ,0.19 
7651.00 ,118.17 ,62.00 ,30.00 ,40.00 ,32.00 ,35.19 ,53.41 ,29.56 ,0.20 
7652.00 ,155.74 ,62.00 ,30.00 ,40.00 ,32.00 ,34.74 ,68.59 ,52.41 ,0.25 
7653.00 ,121.84 ,63.00 ,30.00 ,40.00 ,32.00 ,35.19 ,61.76 ,24.89 ,0.37 
7654.00 ,130.87 ,63.00 ,30.00 ,40.00 ,32.00 ,35.17 ,68.27 ,27.42 ,0.55 
7655.00 ,137.03 ,63.00 ,29.00 ,40.00 ,32.00 ,35.20 ,76.43 ,25.40 ,0.18 
7656.00 ,161.79 ,63.00 ,29.00 ,40.00 ,32.00 ,35.25 ,57.65 ,68.89 ,0.20 
7657.00 ,124.12 ,62.00 ,29.00 ,40.00 ,32.00 ,35.19 ,67.72 ,21.22 ,0.34 
7658.00 ,120.71 ,62.00 ,29.00 ,40.00 ,32.00 ,35.18 ,63.56 ,21.97 ,0.28 
7659.00 ,138.94 ,62.00 ,29.00 ,40.00 ,32.00 ,35.07 ,52.13 ,51.74 ,0.31 
7660.00 ,125.19 ,62.00 ,29.00 ,40.00 ,32.00 ,34.23 ,66.35 ,24.61 ,0.17 
7661.00 ,107.20 ,62.00 ,29.00 ,40.00 ,32.00 ,35.13 ,53.66 ,18.41 ,0.30 
7662.00 ,115.68 ,62.00 ,29.00 ,40.00 ,32.00 ,34.24 ,57.18 ,24.26 ,0.35 
7663.00 ,116.89 ,62.00 ,29.00 ,40.00 ,32.00 ,35.15 ,56.13 ,25.61 ,0.25 
7664.00 ,164.18 ,62.00 ,29.00 ,40.00 ,32.00 ,35.01 ,63.18 ,65.99 ,0.36 
7665.00 ,132.69 ,62.00 ,29.00 ,40.00 ,32.00 ,34.95 ,73.76 ,23.99 ,0.17 
7666.00 ,146.49 ,62.00 ,29.00 ,40.00 ,32.00 ,34.96 ,69.18 ,42.35 ,0.19 
7667.00 ,104.26 ,61.00 ,30.00 ,40.00 ,32.00 ,34.90 ,46.52 ,22.84 ,0.45 
7668.00 ,132.99 ,62.00 ,29.00 ,40.00 ,32.00 ,34.88 ,70.67 ,27.43 ,0.31 
7669.00 ,117.61 ,62.00 ,30.00 ,40.00 ,32.00 ,34.90 ,61.41 ,21.30 ,0.13 
7670.00 ,113.71 ,62.00 ,30.00 ,40.00 ,32.00 ,34.48 ,55.53 ,23.71 ,0.41 
7671.00 ,119.50 ,62.00 ,30.00 ,40.00 ,32.00 ,34.66 ,64.39 ,20.45 ,0.32 
7672.00 ,116.32 ,62.00 ,30.00 ,40.00 ,32.00 ,34.56 ,57.34 ,24.42 ,0.36 
7673.00 ,113.02 ,63.00 ,30.00 ,40.00 ,32.00 ,34.95 ,55.83 ,22.24 ,0.51 
7674.00 ,159.77 ,63.00 ,30.00 ,40.00 ,32.00 ,35.14 ,61.72 ,62.92 ,0.26 
7675.00 ,166.40 ,62.00 ,30.00 ,40.00 ,32.00 ,35.23 ,63.51 ,67.65 ,0.33 
7676.00 ,128.15 ,62.00 ,30.00 ,40.00 ,32.00 ,35.19 ,71.40 ,21.57 ,0.24 
7677.00 ,170.94 ,63.00 ,30.00 ,40.00 ,32.00 ,35.27 ,61.51 ,74.16 ,0.18 
7678.00 ,133.20 ,62.00 ,30.00 ,40.00 ,32.00 ,34.60 ,70.48 ,28.12 ,0.24 
7679.00 ,158.97 ,62.00 ,30.00 ,40.00 ,32.00 ,34.83 ,70.13 ,54.01 ,0.41 
7680.00 ,113.95 ,62.00 ,30.00 ,40.00 ,32.00 ,34.86 ,57.88 ,21.21 ,0.30 
7681.00 ,146.72 ,62.00 ,30.00 ,40.00 ,32.00 ,34.74 ,62.04 ,49.94 ,0.21 
7682.00 ,160.94 ,64.00 ,30.00 ,40.00 ,33.00 ,35.21 ,67.93 ,57.81 ,0.58 
7683.00 ,130.90 ,63.00 ,30.00 ,40.00 ,32.00 ,35.24 ,75.43 ,20.23 ,0.26 
7684.00 ,118.45 ,63.00 ,30.00 ,40.00 ,33.00 ,35.17 ,61.16 ,22.12 ,0.43 
7685.00 ,122.03 ,64.00 ,30.00 ,40.00 ,33.00 ,35.24 ,64.88 ,21.90 ,0.27 
7686.00 ,124.12 ,63.00 ,30.00 ,40.00 ,33.00 ,35.39 ,58.27 ,30.46 ,0.46 
7687.00 ,149.08 ,63.00 ,30.00 ,40.00 ,33.00 ,34.91 ,57.36 ,56.81 ,0.67 
7688.00 ,160.49 ,63.00 ,30.00 ,40.00 ,33.00 ,34.95 ,67.32 ,58.22 ,0.26 
7689.00 ,174.85 ,63.00 ,30.00 ,40.00 ,33.00 ,34.68 ,76.99 ,63.17 ,0.48 
7690.00 ,134.19 ,63.00 ,30.00 ,40.00 ,33.00 ,34.77 ,71.85 ,27.58 ,0.51 
7691.00 ,104.29 ,63.00 ,30.00 ,40.00 ,33.00 ,34.74 ,45.32 ,24.23 ,0.31 
7692.00 ,117.61 ,62.00 ,30.00 ,40.00 ,32.00 ,34.75 ,60.85 ,22.02 ,0.57 
7693.00 ,121.96 ,62.00 ,30.00 ,40.00 ,32.00 ,34.74 ,60.74 ,26.48 ,0.19 
7694.00 ,164.84 ,62.00 ,30.00 ,40.00 ,32.00 ,34.67 ,60.52 ,69.65 ,0.45 
7695.00 ,123.04 ,63.00 ,30.00 ,40.00 ,33.00 ,34.61 ,66.79 ,21.65 ,0.53 
7696.00 ,122.86 ,62.00 ,30.00 ,39.00 ,32.00 ,34.62 ,64.42 ,23.82 ,0.47 
7697.00 ,120.21 ,63.00 ,30.00 ,39.00 ,32.00 ,34.65 ,60.09 ,25.47 ,0.39 
7698.00 ,135.04 ,62.00 ,30.00 ,40.00 ,32.00 ,34.66 ,67.77 ,32.62 ,0.21 
7699.00 ,121.21 ,62.00 ,30.00 ,40.00 ,32.00 ,34.61 ,60.59 ,26.01 ,0.53 
7700.00 ,178.25 ,63.00 ,30.00 ,40.00 ,32.00 ,34.66 ,77.84 ,65.75 ,0.51 
7701.00 ,118.39 ,63.00 ,30.00 ,40.00 ,32.00 ,34.68 ,57.25 ,26.46 ,0.30 
7702.00 ,123.77 ,63.00 ,30.00 ,40.00 ,32.00 ,34.76 ,64.67 ,24.33 ,0.48 
7703.00 ,112.14 ,62.00 ,30.00 ,39.00 ,32.00 ,34.52 ,56.50 ,21.12 ,0.66 
7704.00 ,114.56 ,62.00 ,30.00 ,40.00 ,32.00 ,34.47 ,53.54 ,26.55 ,0.38 
7705.00 ,169.80 ,62.00 ,30.00 ,40.00 ,32.00 ,34.61 ,70.05 ,65.14 ,0.21 
7706.00 ,140.77 ,62.00 ,30.00 ,40.00 ,32.00 ,34.64 ,70.58 ,35.56 ,0.07 
7707.00 ,143.91 ,62.00 ,30.00 ,40.00 ,32.00 ,34.59 ,69.85 ,39.47 ,0.11 
7708.00 ,118.82 ,62.00 ,30.00 ,40.00 ,32.00 ,34.51 ,61.79 ,22.53 ,0.28 
7709.00 ,128.93 ,62.00 ,30.00 ,40.00 ,32.00 ,34.48 ,69.33 ,25.12 ,0.25 
7710.00 ,127.64 ,62.00 ,30.00 ,40.00 ,32.00 ,34.51 ,68.49 ,24.64 ,0.36 
7711.00 ,140.00 ,62.00 ,30.00 ,40.00 ,32.00 ,34.54 ,68.54 ,36.92 ,0.27 
7712.00 ,165.78 ,62.00 ,30.00 ,40.00 ,32.00 ,34.56 ,57.32 ,73.90 ,0.50 
7713.00 ,117.53 ,62.00 ,30.00 ,40.00 ,32.00 ,34.62 ,60.53 ,22.38 ,0.25 
7714.00 ,123.33 ,61.00 ,30.00 ,40.00 ,31.00 ,34.54 ,67.72 ,21.07 ,0.24 
7715.00 ,124.28 ,61.00 ,30.00 ,40.00 ,31.00 ,34.59 ,71.55 ,18.14 ,0.25 
7716.00 ,108.84 ,61.00 ,30.00 ,40.00 ,31.00 ,34.52 ,53.04 ,21.28 ,0.07 
7717.00 ,118.51 ,62.00 ,30.00 ,40.00 ,32.00 ,34.50 ,59.19 ,24.82 ,0.30 
7718.00 ,127.59 ,61.00 ,30.00 ,39.00 ,32.00 ,34.58 ,66.19 ,26.81 ,0.38 
7719.00 ,128.48 ,61.00 ,30.00 ,40.00 ,31.00 ,34.46 ,69.45 ,24.57 ,0.36 
7720.00 ,143.74 ,61.00 ,30.00 ,40.00 ,31.00 ,34.47 ,86.00 ,23.28 ,0.71 
7721.00 ,126.10 ,61.00 ,30.00 ,39.00 ,32.00 ,34.43 ,60.01 ,31.66 ,0.30 
7722.00 ,110.66 ,62.00 ,30.00 ,40.00 ,32.00 ,34.52 ,55.89 ,20.25 ,0.53 
7723.00 ,166.53 ,62.00 ,30.00 ,40.00 ,32.00 ,34.61 ,67.80 ,64.11 ,0.16 
7724.00 ,112.72 ,62.00 ,30.00 ,40.00 ,32.00 ,34.42 ,54.48 ,23.81 ,0.30 
7725.00 ,125.24 ,62.00 ,30.00 ,40.00 ,32.00 ,34.48 ,69.66 ,21.10 ,0.15 
7726.00 ,122.55 ,61.00 ,30.00 ,40.00 ,32.00 ,34.51 ,65.97 ,22.07 ,0.40 
7727.00 ,115.19 ,61.00 ,30.00 ,40.00 ,32.00 ,34.42 ,57.81 ,22.96 ,0.21 
7728.00 ,125.74 ,61.00 ,30.00 ,40.00 ,32.00 ,34.39 ,66.54 ,24.81 ,0.39 
7729.00 ,154.93 ,62.00 ,30.00 ,40.00 ,32.00 ,34.44 ,64.95 ,55.55 ,0.64 
7730.00 ,131.22 ,62.00 ,30.00 ,40.00 ,32.00 ,34.42 ,74.83 ,21.97 ,0.46 
7731.00 ,170.27 ,61.00 ,30.00 ,40.00 ,32.00 ,34.55 ,65.57 ,70.15 ,0.55 
7732.00 ,136.98 ,61.00 ,30.00 ,40.00 ,32.00 ,34.49 ,79.70 ,22.78 ,0.30 
7733.00 ,133.58 ,61.00 ,30.00 ,40.00 ,32.00 ,34.42 ,76.88 ,22.28 ,0.20 
7734.00 ,117.98 ,61.00 ,30.00 ,40.00 ,32.00 ,34.44 ,61.46 ,22.08 ,0.13 
7735.00 ,160.00 ,61.00 ,29.00 ,40.00 ,32.00 ,34.27 ,59.34 ,66.38 ,0.42 
7736.00 ,131.63 ,61.00 ,30.00 ,40.00 ,32.00 ,34.12 ,74.50 ,23.00 ,0.38 
7737.00 ,133.89 ,61.00 ,30.00 ,40.00 ,32.00 ,34.14 ,75.66 ,24.10 ,0.22 
7738.00 ,111.27 ,61.00 ,30.00 ,40.00 ,32.00 ,33.71 ,56.45 ,21.12 ,0.35 
7739.00 ,128.86 ,61.00 ,30.00 ,40.00 ,32.00 ,33.67 ,69.33 ,25.85 ,0.31 
7740.00 ,114.83 ,61.00 ,30.00 ,40.00 ,32.00 ,33.64 ,60.35 ,20.85 ,0.20 
7741.00 ,112.42 ,61.00 ,30.00 ,40.00 ,32.00 ,33.65 ,55.67 ,23.10 ,0.33 
7742.00 ,122.53 ,62.00 ,30.00 ,40.00 ,32.00 ,33.67 ,65.57 ,23.28 ,0.39 
7743.00 ,117.08 ,62.00 ,29.00 ,40.00 ,33.00 ,33.70 ,60.20 ,23.18 ,0.25 
7744.00 ,148.13 ,61.00 ,30.00 ,40.00 ,32.00 ,33.81 ,50.87 ,63.45 ,0.40 
7745.00 ,133.23 ,62.00 ,29.00 ,40.00 ,32.00 ,34.33 ,74.67 ,24.23 ,0.44 
7746.00 ,125.25 ,62.00 ,29.00 ,40.00 ,33.00 ,34.23 ,66.95 ,24.07 ,0.13 
7747.00 ,127.35 ,62.00 ,29.00 ,40.00 ,32.00 ,34.27 ,67.79 ,25.29 ,0.21 
7748.00 ,187.22 ,61.00 ,29.00 ,40.00 ,33.00 ,34.26 ,84.11 ,68.86 ,0.34 
7749.00 ,123.70 ,63.00 ,30.00 ,40.00 ,33.00 ,34.20 ,65.83 ,23.67 ,0.53 
7750.00 ,134.47 ,62.00 ,30.00 ,41.00 ,32.00 ,33.75 ,77.18 ,23.53 ,0.76 
7751.00 ,143.85 ,62.00 ,30.00 ,41.00 ,32.00 ,33.70 ,58.55 ,51.60 ,0.14 
7752.00 ,152.78 ,62.00 ,30.00 ,41.00 ,32.00 ,33.72 ,54.55 ,64.51 ,0.30 
7753.00 ,114.95 ,62.00 ,30.00 ,41.00 ,32.00 ,33.77 ,53.78 ,27.41 ,0.14 
7754.00 ,121.51 ,61.00 ,30.00 ,41.00 ,32.00 ,33.83 ,58.88 ,28.80 ,0.36 
7755.00 ,121.55 ,62.00 ,30.00 ,40.00 ,32.00 ,33.81 ,58.34 ,29.40 ,0.37 
7756.00 ,127.86 ,62.00 ,30.00 ,40.00 ,32.00 ,33.81 ,69.99 ,24.06 ,0.45 
7757.00 ,108.61 ,62.00 ,30.00 ,40.00 ,32.00 ,33.72 ,55.18 ,19.71 ,0.19 
7758.00 ,157.40 ,62.00 ,30.00 ,40.00 ,32.00 ,33.74 ,50.45 ,73.22 ,0.41 
7759.00 ,113.97 ,62.00 ,30.00 ,40.00 ,32.00 ,33.81 ,60.63 ,19.53 ,0.31 
7760.00 ,136.79 ,62.00 ,30.00 ,40.00 ,32.00 ,33.92 ,77.13 ,25.74 ,0.21 
7761.00 ,167.92 ,62.00 ,30.00 ,40.00 ,32.00 ,33.92 ,69.28 ,64.72 ,0.24 
7762.00 ,119.22 ,62.00 ,30.00 ,40.00 ,32.00 ,33.83 ,63.09 ,22.30 ,0.19 
7763.00 ,109.52 ,62.00 ,30.00 ,40.00 ,32.00 ,33.85 ,54.52 ,21.16 ,0.27 
7764.00 ,116.80 ,62.00 ,30.00 ,40.00 ,32.00 ,33.79 ,58.44 ,24.58 ,0.52 
7765.00 ,174.95 ,61.00 ,30.00 ,40.00 ,32.00 ,33.90 ,77.56 ,63.49 ,0.53 
7766.00 ,127.85 ,61.00 ,30.00 ,40.00 ,32.00 ,33.67 ,70.92 ,23.27 ,0.38 
7767.00 ,119.44 ,61.00 ,30.00 ,40.00 ,32.00 ,33.68 ,58.39 ,27.38 ,0.43 
7768.00 ,122.86 ,61.00 ,30.00 ,40.00 ,32.00 ,33.69 ,67.54 ,21.63 ,0.19 
7769.00 ,122.85 ,61.00 ,30.00 ,40.00 ,32.00 ,33.72 ,68.45 ,20.68 ,0.34 
7770.00 ,113.38 ,60.00 ,30.00 ,40.00 ,32.00 ,33.68 ,55.11 ,24.59 ,0.20 
7771.00 ,128.87 ,61.00 ,30.00 ,40.00 ,32.00 ,33.86 ,69.73 ,25.28 ,0.21 
7772.00 ,134.39 ,61.00 ,30.00 ,40.00 ,32.00 ,33.74 ,73.10 ,27.55 ,0.29 
7773.00 ,120.39 ,60.00 ,30.00 ,40.00 ,32.00 ,33.81 ,63.66 ,22.92 ,0.22 
7774.00 ,160.42 ,60.00 ,30.00 ,40.00 ,32.00 ,33.83 ,62.90 ,63.69 ,0.30 
7775.00 ,119.22 ,61.00 ,30.00 ,40.00 ,32.00 ,33.76 ,60.72 ,24.73 ,0.12 
7776.00 ,141.48 ,61.00 ,30.00 ,40.00 ,32.00 ,33.76 ,55.10 ,52.62 ,0.24 
7777.00 ,109.13 ,61.00 ,30.00 ,40.00 ,32.00 ,33.87 ,51.63 ,23.64 ,0.21 
7778.00 ,128.00 ,61.00 ,30.00 ,40.00 ,32.00 ,33.68 ,70.98 ,23.34 ,0.40 
7779.00 ,156.75 ,61.00 ,30.00 ,40.00 ,32.00 ,33.82 ,58.52 ,64.41 ,0.52 
7780.00 ,132.43 ,61.00 ,30.00 ,40.00 ,32.00 ,33.63 ,75.22 ,23.58 ,0.27 
7781.00 ,125.77 ,61.00 ,30.00 ,40.00 ,32.00 ,33.59 ,71.71 ,20.46 ,0.23 
7782.00 ,119.07 ,61.00 ,30.00 ,40.00 ,32.00 ,33.78 ,62.11 ,23.18 ,0.20 
7783.00 ,119.36 ,61.00 ,30.00 ,40.00 ,32.00 ,33.83 ,63.97 ,21.57 ,0.24 
7784.00 ,143.66 ,60.00 ,30.00 ,40.00 ,32.00 ,33.66 ,88.57 ,21.43 ,0.33 
7785.00 ,108.64 ,61.00 ,30.00 ,40.00 ,32.00 ,33.53 ,53.61 ,21.50 ,0.47 
7786.00 ,118.92 ,61.00 ,30.00 ,40.00 ,32.00 ,33.55 ,61.62 ,23.74 ,0.10 
7787.00 ,112.26 ,61.00 ,30.00 ,40.00 ,32.00 ,33.53 ,55.58 ,23.16 ,0.08 
7788.00 ,109.73 ,61.00 ,30.00 ,40.00 ,32.00 ,33.57 ,50.80 ,25.37 ,0.48 
7789.00 ,126.44 ,61.00 ,30.00 ,40.00 ,32.00 ,33.51 ,66.73 ,26.20 ,0.40 
7790.00 ,119.53 ,61.00 ,30.00 ,40.00 ,32.00 ,33.95 ,58.55 ,27.04 ,0.60 
7791.00 ,138.51 ,61.00 ,30.00 ,40.00 ,32.00 ,33.82 ,81.24 ,23.45 ,0.29 
7792.00 ,115.18 ,60.00 ,30.00 ,40.00 ,32.00 ,33.84 ,55.74 ,25.59 ,0.29 
7793.00 ,106.15 ,61.00 ,30.00 ,40.00 ,32.00 ,33.99 ,51.52 ,20.65 ,0.32 
7794.00 ,123.57 ,60.00 ,30.00 ,40.00 ,32.00 ,33.99 ,62.30 ,27.28 ,0.32 
7795.00 ,122.64 ,60.00 ,30.00 ,40.00 ,32.00 ,34.42 ,65.73 ,22.49 ,0.30 
7796.00 ,135.32 ,60.00 ,30.00 ,40.00 ,32.00 ,34.41 ,81.95 ,18.97 ,0.29 
7797.00 ,116.06 ,61.00 ,30.00 ,40.00 ,33.00 ,34.26 ,57.43 ,24.37 ,0.69 
7798.00 ,127.73 ,60.00 ,30.00 ,40.00 ,32.00 ,34.29 ,70.71 ,22.73 ,0.37 
7799.00 ,113.92 ,60.00 ,30.00 ,40.00 ,32.00 ,33.84 ,54.86 ,25.22 ,0.19 
7800.00 ,127.59 ,61.00 ,30.00 ,40.00 ,32.00 ,34.31 ,59.76 ,33.51 ,0.47 
7801.00 ,148.93 ,61.00 ,29.00 ,40.00 ,32.00 ,33.95 ,60.76 ,54.22 ,0.39 
7802.00 ,125.05 ,61.00 ,29.00 ,40.00 ,32.00 ,33.08 ,70.47 ,21.50 ,0.37 
7803.00 ,128.42 ,61.00 ,30.00 ,39.00 ,32.00 ,33.53 ,75.20 ,19.69 ,0.29 
7804.00 ,110.90 ,61.00 ,29.00 ,39.00 ,32.00 ,33.07 ,58.78 ,19.05 ,0.66 
7805.00 ,115.64 ,61.00 ,29.00 ,39.00 ,32.00 ,33.51 ,62.81 ,19.31 ,0.36 
7806.00 ,170.29 ,61.00 ,29.00 ,39.00 ,32.00 ,34.33 ,68.44 ,67.52 ,0.35 
7807.00 ,147.21 ,61.00 ,30.00 ,39.00 ,32.00 ,34.46 ,56.49 ,56.26 ,0.41 
7808.00 ,121.42 ,61.00 ,29.00 ,39.00 ,32.00 ,33.49 ,63.98 ,23.95 ,0.45 
7809.00 ,162.85 ,60.00 ,29.00 ,39.00 ,31.00 ,34.54 ,68.72 ,59.60 ,0.40 
7810.00 ,125.10 ,61.00 ,29.00 ,39.00 ,31.00 ,33.67 ,68.70 ,22.74 ,0.54 
7811.00 ,111.50 ,60.00 ,29.00 ,39.00 ,32.00 ,33.63 ,55.37 ,22.50 ,0.10 
7812.00 ,124.00 ,60.00 ,29.00 ,39.00 ,31.00 ,33.75 ,63.81 ,26.44 ,0.34 
7813.00 ,167.09 ,61.00 ,29.00 ,40.00 ,32.00 ,33.61 ,66.37 ,67.12 ,0.52 
7814.00 ,123.70 ,60.00 ,30.00 ,40.00 ,31.00 ,33.78 ,64.88 ,25.04 ,0.45 
7815.00 ,155.64 ,60.00 ,30.00 ,40.00 ,31.00 ,34.63 ,64.88 ,56.13 ,0.44 
7816.00 ,174.98 ,60.00 ,30.00 ,40.00 ,32.00 ,33.27 ,76.08 ,65.63 ,0.24 
7817.00 ,117.56 ,60.00 ,30.00 ,40.00 ,32.00 ,34.15 ,58.92 ,24.48 ,0.09 
7818.00 ,122.25 ,60.00 ,29.00 ,40.00 ,32.00 ,34.18 ,66.44 ,21.63 ,0.30 
7819.00 ,129.84 ,60.00 ,30.00 ,40.00 ,31.00 ,34.17 ,73.30 ,22.37 ,0.40 
7820.00 ,118.02 ,61.00 ,30.00 ,39.00 ,32.00 ,34.31 ,56.34 ,27.38 ,0.45 
7821.00 ,154.30 ,60.00 ,30.00 ,40.00 ,32.00 ,34.35 ,55.18 ,64.78 ,0.34 
7822.00 ,119.63 ,60.00 ,30.00 ,40.00 ,32.00 ,34.28 ,62.93 ,22.42 ,0.60 
7823.00 ,148.73 ,60.00 ,29.00 ,39.00 ,32.00 ,34.26 ,60.57 ,53.90 ,0.50 
7824.00 ,116.79 ,60.00 ,30.00 ,39.00 ,32.00 ,34.26 ,59.15 ,23.38 ,0.29 
7825.00 ,121.03 ,60.00 ,30.00 ,39.00 ,32.00 ,34.25 ,65.98 ,20.80 ,0.52 
7826.00 ,145.68 ,61.00 ,30.00 ,39.00 ,32.00 ,34.35 ,84.39 ,26.94 ,0.41 
7827.00 ,119.16 ,60.00 ,30.00 ,39.00 ,32.00 ,34.30 ,59.91 ,24.95 ,0.43 
7828.00 ,132.97 ,61.00 ,30.00 ,39.00 ,32.00 ,34.32 ,74.07 ,24.58 ,0.45 
7829.00 ,124.27 ,61.00 ,30.00 ,39.00 ,32.00 ,34.29 ,66.60 ,23.38 ,0.26 
7830.00 ,153.27 ,61.00 ,30.00 ,39.00 ,32.00 ,34.36 ,62.15 ,56.75 ,0.60 
7831.00 ,170.85 ,61.00 ,30.00 ,39.00 ,32.00 ,34.30 ,59.45 ,77.10 ,0.10 
7832.00 ,153.73 ,61.00 ,30.00 ,39.00 ,32.00 ,34.25 ,67.01 ,52.47 ,0.26 
7833.00 ,171.60 ,61.00 ,30.00 ,39.00 ,32.00 ,34.34 ,69.98 ,67.28 ,0.42 
7834.00 ,119.38 ,62.00 ,30.00 ,39.00 ,32.00 ,34.32 ,65.86 ,19.21 ,0.46 
7835.00 ,119.99 ,61.00 ,30.00 ,39.00 ,32.00 ,34.27 ,60.40 ,25.32 ,0.45 
7836.00 ,121.45 ,61.00 ,30.00 ,39.00 ,31.00 ,34.38 ,63.39 ,23.69 ,0.20 
7837.00 ,122.77 ,61.00 ,30.00 ,39.00 ,32.00 ,34.27 ,65.64 ,22.87 ,0.45 
7838.00 ,167.46 ,62.00 ,30.00 ,39.00 ,32.00 ,34.28 ,68.47 ,64.70 ,0.42 
7839.00 ,162.92 ,61.00 ,30.00 ,39.00 ,32.00 ,34.33 ,67.43 ,61.16 ,0.28 
7840.00 ,122.69 ,61.00 ,30.00 ,39.00 ,32.00 ,34.29 ,62.95 ,25.45 ,0.46 
7841.00 ,164.88 ,61.00 ,30.00 ,39.00 ,32.00 ,34.31 ,60.74 ,69.83 ,0.19 
7842.00 ,123.58 ,61.00 ,30.00 ,39.00 ,32.00 ,34.27 ,68.65 ,20.66 ,0.25 
7843.00 ,132.33 ,60.00 ,30.00 ,39.00 ,32.00 ,34.21 ,77.50 ,20.62 ,0.25 
7844.00 ,128.78 ,60.00 ,30.00 ,39.00 ,31.00 ,34.35 ,65.81 ,28.62 ,0.68 
7845.00 ,124.53 ,60.00 ,30.00 ,39.00 ,31.00 ,34.43 ,66.03 ,24.07 ,0.24 
7846.00 ,119.37 ,61.00 ,30.00 ,39.00 ,32.00 ,34.23 ,65.91 ,19.24 ,0.48 
7847.00 ,132.43 ,61.00 ,29.00 ,39.00 ,31.00 ,34.29 ,66.61 ,31.52 ,0.25 
7848.00 ,109.78 ,60.00 ,29.00 ,39.00 ,31.00 ,34.33 ,54.68 ,20.77 ,0.43 
7849.00 ,141.86 ,60.00 ,30.00 ,39.00 ,31.00 ,34.52 ,57.38 ,49.96 ,0.43 
7850.00 ,155.10 ,60.00 ,30.00 ,39.00 ,31.00 ,34.51 ,53.40 ,67.19 ,0.32 
7851.00 ,175.71 ,60.00 ,30.00 ,39.00 ,31.00 ,34.14 ,75.25 ,66.32 ,0.42 
7852.00 ,169.41 ,60.00 ,29.00 ,39.00 ,31.00 ,34.10 ,72.51 ,62.80 ,0.49 
7853.00 ,160.46 ,60.00 ,30.00 ,39.00 ,32.00 ,34.44 ,58.05 ,67.97 ,0.13 
7854.00 ,120.10 ,60.00 ,29.00 ,39.00 ,31.00 ,34.10 ,62.71 ,23.29 ,0.43 
7855.00 ,142.10 ,60.00 ,29.00 ,39.00 ,31.00 ,34.52 ,76.01 ,31.56 ,0.22 
7856.00 ,138.68 ,60.00 ,29.00 ,39.00 ,31.00 ,34.55 ,53.99 ,50.13 ,0.25 
7857.00 ,183.25 ,60.00 ,29.00 ,39.00 ,31.00 ,34.56 ,82.00 ,66.69 ,0.28 
7858.00 ,130.03 ,60.00 ,29.00 ,39.00 ,31.00 ,34.51 ,70.42 ,25.10 ,0.30 
7859.00 ,116.94 ,59.00 ,29.00 ,39.00 ,31.00 ,33.96 ,59.03 ,23.95 ,0.35 
7860.00 ,121.04 ,60.00 ,29.00 ,39.00 ,31.00 ,34.62 ,61.88 ,24.54 ,0.54 
7861.00 ,153.07 ,60.00 ,29.00 ,39.00 ,32.00 ,34.60 ,69.24 ,49.23 ,0.60 
7862.00 ,128.04 ,60.00 ,29.00 ,39.00 ,32.00 ,33.71 ,53.53 ,40.80 ,0.60 
7863.00 ,140.19 ,60.00 ,29.00 ,39.00 ,32.00 ,33.78 ,78.85 ,27.57 ,0.05 
7864.00 ,140.91 ,60.00 ,29.00 ,39.00 ,32.00 ,33.81 ,86.92 ,20.18 ,0.32 
7865.00 ,143.53 ,61.00 ,29.00 ,39.00 ,31.00 ,34.53 ,86.20 ,22.79 ,0.37 
7866.00 ,129.40 ,60.00 ,29.00 ,39.00 ,31.00 ,33.85 ,72.69 ,22.86 ,0.24 
7867.00 ,113.43 ,60.00 ,29.00 ,39.00 ,31.00 ,33.78 ,58.98 ,20.67 ,0.35 
7868.00 ,145.15 ,59.00 ,29.00 ,39.00 ,32.00 ,34.70 ,55.67 ,54.78 ,0.62 
7869.00 ,114.21 ,60.00 ,29.00 ,39.00 ,31.00 ,34.65 ,59.65 ,19.92 ,0.24 
7870.00 ,116.13 ,59.00 ,29.00 ,39.00 ,31.00 ,34.69 ,63.87 ,17.57 ,0.52 
7871.00 ,157.43 ,60.00 ,29.00 ,39.00 ,32.00 ,34.01 ,75.56 ,47.85 ,0.26 
7872.00 ,127.73 ,60.00 ,29.00 ,39.00 ,32.00 ,33.95 ,68.81 ,24.97 ,0.42 
7873.00 ,128.60 ,60.00 ,29.00 ,39.00 ,32.00 ,33.95 ,71.48 ,23.17 ,0.20 
7874.00 ,125.71 ,60.00 ,29.00 ,39.00 ,32.00 ,34.81 ,70.79 ,20.10 ,0.14 
7875.00 ,116.51 ,59.00 ,29.00 ,39.00 ,31.00 ,34.77 ,53.91 ,27.83 ,0.43 
7876.00 ,126.08 ,59.00 ,30.00 ,39.00 ,31.00 ,34.74 ,69.87 ,21.47 ,0.28 
