Objective 1,Objective 2,Objective 3
250.144027905,614,271
365.62174292833333,571,192
149.78165892166666,566,192
199.482137205,759,286
355.43888548,635,154
504.5024900216667,537,189
228.03729981833334,741,280
237.3007484116667,680,276
129.16890655166665,768,290
163.74817825166667,619,195
262.37182022,729,275
207.00374653666668,766,286
261.21465317,751,275
159.24873367499998,668,261
236.68237881333334,757,277
398.80669688666666,665,264
109.740777815,641,259
196.23082972833333,640,153
258.093707345,644,298
582.30755008,527,176
269.0991462466667,709,273
279.5925717966667,543,196
239.64449350166666,548,166
198.21909848,650,185
146.36326527333333,757,287
343.7713386983333,753,292
414.08329171500003,543,178
429.37714661999996,599,199
125.777740115,743,293
135.50316972333334,716,293
645.2940094166667,542,161
450.8585267816667,543,174
422.005703335,634,295
144.95609144833332,593,189
247.27763114166666,612,282
462.01766205166666,566,163
186.651114585,673,284
187.279868675,647,152
713.7708044883334,544,164
207.411346585,587,216
430.24730554666667,541,172
211.24535662666665,623,200
405.59871914666667,557,158
230.67746663,581,187
320.58529544166663,549,175
411.21746406166665,597,150
130.88223695666665,579,215
388.82635377,544,192
176.46274536166666,614,177
233.94561909666666,576,175
156.24934633333334,546,177
206.32481106666665,533,157
156.255090335,574,199
716.4102212966666,526,175
161.43174000333335,722,266
639.2457994116667,547,171
129.16188591,733,264
480.755255165,549,218
180.58629643166665,627,205
509.0345399,541,223
103.77294445000001,688,269
192.26948351500002,599,212
956.7218192766666,544,171
393.09618344,543,185
390.66562292333333,599,193
210.10354490499998,587,214
261.0158463316667,574,203
252.88678967166666,599,195
121.82456806833333,656,223
204.74439690000003,574,180
235.08686366166665,619,208
1322.8506072349999,587,149
161.94798976666667,615,254
840.6894641316667,562,160
139.88370899499998,641,210
743.4826871883333,573,193
163.89115563666667,585,186
656.0732195683332,596,160
165.14551620499998,616,203
432.26890036000003,572,151
976.8579650183333,629,152
721.8784966183334,567,154
640.8258597266666,568,153
319.8704279966667,581,155
238.75952662999998,612,205
168.88555701500002,593,207
168.978132905,579,205
430.41844389,635,150
313.22090653833334,546,164
492.7210208866667,529,156
509.3205098716667,560,155
281.1108434766667,552,169
403.054017695,567,160
168.83809382500002,674,281
235.384725435,550,171
683.1336430116667,555,177
325.26243265166664,574,191
208.49883319166665,609,194
184.5870378616667,625,200
378.56297145,563,160
136.40132750666666,687,296
108.4290713,729,282
282.911141825,538,172
120.83076041499999,592,229
153.41945225833334,602,202
109.35607287166667,673,196
196.81106326000003,610,198
128.27736744166666,699,273
378.72728946499996,701,295
251.37455986833336,578,211
193.50811233000002,607,187
133.39202590833332,634,226
429.01919969,606,178
112.61376677333334,623,193
214.399006515,605,186
487.32249193499996,599,153
766.7382552683334,601,207
327.0805094483333,562,197
410.86566772,601,193
325.74348222333333,536,179
250.91959771,571,201
118.96165682333333,638,270
291.4237571,556,223
107.86227485500001,597,194
471.0927107916666,582,178
380.01076409,536,183
255.90070120833332,551,176
150.05772163833336,588,258
178.94823163333334,555,196
268.01892784666666,541,183
410.32756113666665,545,163
143.58661852833333,583,255
187.297597665,630,272
647.2692512033334,561,185
155.77560115333333,613,155
1121.3835525733332,560,151
152.36009502833335,567,198
244.57109552500003,567,191
529.045833835,617,207
214.82207291166668,538,182
440.7844231116667,558,186
511.79944894333335,557,188
112.431822305,659,207
203.63229634333334,583,156
579.4322269,544,182
257.81130360833333,636,149
481.6920621816667,563,167
131.36629370166668,614,190
599.5209985633334,638,149
128.58768104166666,608,188
286.28576314833333,549,175
250.88643030666665,598,257
203.19641482166665,582,206
151.05655684833334,622,168
339.09925016333335,556,195
308.282238615,569,193
269.184627515,619,201
505.47139977833336,562,183
746.3669726733333,534,194
264.13442561833335,637,159
541.18572349,534,166
257.41187320333336,554,170
1421.6936831583332,537,174
340.25561706,571,184
1109.76102556,522,183
202.06799638333334,611,170
1158.8338445733332,552,175
401.15531411333336,601,166
419.791501575,548,162
288.88048821166666,582,180
144.33484210666666,586,203
803.8521610866667,569,200
869.6775341216667,535,168
639.2885787999999,506,184
252.32811357833333,550,183
463.42130829,504,186
231.91055501,574,189
469.46522448666667,505,181
491.722419705,620,202
589.4858757750001,541,164
446.5332621333333,507,184
275.23658045999997,526,191
164.770444655,598,165
101.44825883833333,650,197
323.3533833066666,541,202
295.56318546666665,558,173
155.48879756666668,564,214
669.2253603683333,577,147
222.47379428999997,604,163
276.63473098,636,156
181.01328805166665,622,183
844.332601255,533,158
170.39087840833332,585,174
160.69697745666664,593,186
518.8507720233333,558,197
488.20456189833334,544,159
205.30246749166668,623,203
248.15009766666668,564,160
590.3645367900001,508,187
2020.3631886216667,540,156
227.76232761166665,630,207
386.01564179499996,531,170
246.50666020333333,585,203
224.44076472833333,578,194
379.1976891933333,551,176
169.137267605,580,170
1144.93904605,567,173
187.23166061333333,561,191
130.06970163166667,591,196
194.67092582166666,590,180
541.3614586150001,540,164
1330.17059448,551,154
131.05946828833333,592,196
273.35990173666664,582,202
572.3136070033333,564,169
520.647181425,620,196
1122.3028277733333,546,157
458.2620852566667,551,163
153.79704651833333,705,274
187.2939930216667,602,177
140.85908505666666,627,166
102.03698493666667,635,251
368.96290824166664,587,192
137.12450250666666,562,167
90.211115205,731,221
190.99015208166668,591,189
573.5542191716668,577,204
152.39466214499998,576,208
725.814694655,610,200
139.82932018,576,209
262.27572395333334,572,209
213.08144853500002,567,199
454.36117898500004,578,158
113.00530099333334,657,200
434.81886556999996,567,163
259.01664830833334,566,178
200.99118154,582,183
370.7950815966666,619,204
423.6598449866667,566,167
170.70096918666667,568,181
331.854475435,636,156
1142.1945677233334,553,165
221.54964526333333,544,217
257.4241146933333,648,149
1021.4792466066666,536,161
571.70910812,573,203
413.930223005,585,188
220.20032963166665,577,207
97.87927819000001,729,219
247.93627743166664,563,156
139.84096125666667,581,214
144.87214216499999,584,193
656.854239005,647,146
244.6119668666667,579,172
193.9052535033333,578,203
563.869538275,596,183
121.42253999666666,654,261
120.52599464833334,634,206
189.89146548166667,610,219
136.43016146666668,571,198
354.6326925833333,602,183
207.78513285166667,614,209
123.64892083000001,602,177
345.9204169866667,615,207
154.81750277999998,584,192
503.8183514866667,601,179
465.2126795366667,569,177
158.35831537166666,627,214
317.63542258999996,608,181
270.82284838,568,175
226.07285310166665,568,182
198.74369342999998,548,197
278.9280629433333,612,203
182.40234476833334,621,209
161.54823226,646,200
223.42357315333336,585,220
237.12217387166666,549,199
273.9096273083333,568,205
127.70454359666667,716,294
559.994646145,545,163
205.652701665,574,196
803.6243524583334,651,145
140.94435333500002,579,201
190.10351261666668,569,206
411.7065358166667,573,178
131.90748683333334,707,286
137.09175406166668,647,275
185.65733892333333,590,189
166.84498685166668,590,195
109.83299894666668,729,274
177.27469650333333,586,227
128.64882064333332,737,290
123.77697253333334,670,268
355.8746681166666,602,185
190.85511483666667,705,284
