Iterations,Avg_StackingTime, ManpowerofForklifts, ManpowerofUnpacking, ManpowerofPacking, Forklifts, Avg_StackingTime_At_Gate,Avg_StackingTime_At_Inbound, Avg_StackingTime_At_Outbound,,
16905.00 ,175.10 ,38.00 ,24.00 ,21.00 ,20.00 ,43.56 ,72.69 ,58.84 ,0.40 ,
16906.00 ,187.54 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,74.01 ,69.90 ,0.24 ,
16907.00 ,141.70 ,39.00 ,24.00 ,21.00 ,20.00 ,43.62 ,70.43 ,27.65 ,0.14 ,
16908.00 ,152.32 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,77.54 ,31.15 ,0.76 ,
16909.00 ,147.00 ,38.00 ,24.00 ,21.00 ,20.00 ,43.61 ,77.60 ,25.78 ,0.33 ,
16910.00 ,147.48 ,38.00 ,24.00 ,21.00 ,20.00 ,43.62 ,74.78 ,29.08 ,0.37 ,
16911.00 ,145.73 ,38.00 ,24.00 ,21.00 ,20.00 ,43.65 ,79.04 ,23.04 ,0.48 ,
16912.00 ,149.58 ,38.00 ,24.00 ,21.00 ,20.00 ,43.68 ,76.07 ,29.82 ,0.48 ,
16913.00 ,131.24 ,38.00 ,24.00 ,21.00 ,20.00 ,43.53 ,62.95 ,24.76 ,0.33 ,
16914.00 ,142.57 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,75.51 ,23.46 ,0.47 ,
16915.00 ,141.57 ,38.00 ,24.00 ,21.00 ,20.00 ,43.47 ,70.32 ,27.77 ,0.34 ,
16916.00 ,169.55 ,38.00 ,24.00 ,21.00 ,20.00 ,43.61 ,69.94 ,56.00 ,0.28 ,
16917.00 ,126.64 ,38.00 ,24.00 ,21.00 ,20.00 ,43.57 ,57.64 ,25.43 ,0.39 ,
16918.00 ,195.84 ,38.00 ,24.00 ,21.00 ,20.00 ,43.57 ,76.20 ,76.07 ,0.65 ,
16919.00 ,134.37 ,38.00 ,24.00 ,21.00 ,20.00 ,43.67 ,62.68 ,28.02 ,0.43 ,
16920.00 ,146.06 ,38.00 ,24.00 ,21.00 ,20.00 ,43.75 ,74.20 ,28.11 ,0.51 ,
16921.00 ,120.88 ,38.00 ,24.00 ,21.00 ,20.00 ,43.66 ,52.13 ,25.09 ,0.52 ,
16922.00 ,140.75 ,38.00 ,24.00 ,21.00 ,20.00 ,43.67 ,73.63 ,23.45 ,0.40 ,
16923.00 ,155.47 ,38.00 ,24.00 ,21.00 ,20.00 ,43.50 ,59.44 ,52.54 ,0.39 ,
16924.00 ,137.84 ,38.00 ,24.00 ,21.00 ,20.00 ,43.70 ,64.88 ,29.26 ,0.27 ,
16925.00 ,148.78 ,38.00 ,24.00 ,21.00 ,20.00 ,43.61 ,76.68 ,28.49 ,0.23 ,
16926.00 ,145.99 ,38.00 ,24.00 ,21.00 ,20.00 ,43.54 ,71.62 ,30.82 ,0.43 ,
16927.00 ,188.16 ,38.00 ,24.00 ,21.00 ,20.00 ,43.67 ,72.09 ,72.40 ,0.32 ,
16928.00 ,187.38 ,38.00 ,24.00 ,21.00 ,20.00 ,43.69 ,72.43 ,71.26 ,0.26 ,
16929.00 ,135.70 ,38.00 ,24.00 ,21.00 ,20.00 ,43.57 ,68.45 ,23.67 ,0.17 ,
16930.00 ,148.91 ,38.00 ,24.00 ,21.00 ,20.00 ,43.61 ,75.96 ,29.34 ,0.07 ,
16931.00 ,138.57 ,38.00 ,24.00 ,21.00 ,20.00 ,43.61 ,70.04 ,24.92 ,0.14 ,
16932.00 ,183.46 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,69.06 ,70.78 ,0.40 ,
16933.00 ,160.22 ,38.00 ,24.00 ,21.00 ,20.00 ,43.64 ,75.76 ,40.81 ,0.37 ,
16934.00 ,140.74 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,74.22 ,22.92 ,0.35 ,
16935.00 ,146.58 ,38.00 ,24.00 ,21.00 ,20.00 ,43.69 ,75.08 ,27.81 ,0.90 ,
16936.00 ,140.22 ,38.00 ,24.00 ,21.00 ,20.00 ,43.64 ,67.17 ,29.41 ,0.43 ,
16937.00 ,144.20 ,38.00 ,24.00 ,21.00 ,20.00 ,43.61 ,75.04 ,25.55 ,0.56 ,
16938.00 ,149.95 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,79.59 ,26.73 ,0.41 ,
16939.00 ,156.49 ,38.00 ,24.00 ,21.00 ,20.00 ,43.69 ,83.62 ,29.18 ,0.18 ,
16940.00 ,138.43 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,66.21 ,28.63 ,0.41 ,
16941.00 ,171.52 ,38.00 ,24.00 ,21.00 ,20.00 ,43.67 ,79.84 ,48.02 ,0.37 ,
16942.00 ,155.13 ,38.00 ,24.00 ,21.00 ,20.00 ,43.55 ,84.33 ,27.24 ,0.35 ,
16943.00 ,143.71 ,38.00 ,24.00 ,21.00 ,20.00 ,43.62 ,71.62 ,28.48 ,0.40 ,
16944.00 ,137.93 ,38.00 ,24.00 ,21.00 ,20.00 ,43.56 ,69.70 ,24.67 ,0.40 ,
16945.00 ,155.40 ,38.00 ,24.00 ,21.00 ,20.00 ,43.61 ,83.07 ,28.73 ,0.45 ,
16946.00 ,170.50 ,38.00 ,24.00 ,21.00 ,20.00 ,43.64 ,69.28 ,57.57 ,0.52 ,
16947.00 ,146.82 ,38.00 ,24.00 ,21.00 ,20.00 ,43.53 ,77.31 ,25.98 ,0.31 ,
16948.00 ,149.99 ,38.00 ,24.00 ,21.00 ,20.00 ,43.66 ,76.97 ,29.35 ,0.46 ,
16949.00 ,183.94 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,80.97 ,59.34 ,0.65 ,
16950.00 ,138.58 ,38.00 ,24.00 ,21.00 ,20.00 ,43.67 ,70.03 ,24.87 ,0.35 ,
16951.00 ,141.59 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,67.51 ,30.49 ,0.38 ,
16952.00 ,132.64 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,66.39 ,22.65 ,0.27 ,
16953.00 ,139.77 ,38.00 ,24.00 ,21.00 ,20.00 ,43.61 ,72.70 ,23.46 ,0.50 ,
16954.00 ,168.90 ,38.00 ,24.00 ,21.00 ,20.00 ,43.75 ,65.08 ,60.07 ,0.51 ,
16955.00 ,154.86 ,38.00 ,24.00 ,21.00 ,20.00 ,43.62 ,83.09 ,28.15 ,0.52 ,
16956.00 ,135.74 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,66.69 ,25.41 ,0.18 ,
16957.00 ,152.81 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,81.52 ,27.69 ,0.29 ,
16958.00 ,130.99 ,38.00 ,24.00 ,21.00 ,20.00 ,43.61 ,63.26 ,24.12 ,0.41 ,
16959.00 ,161.79 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,85.71 ,32.45 ,0.63 ,
16960.00 ,189.55 ,38.00 ,24.00 ,21.00 ,20.00 ,43.53 ,73.32 ,72.70 ,0.30 ,
16961.00 ,201.40 ,38.00 ,24.00 ,21.00 ,20.00 ,43.57 ,80.47 ,77.36 ,0.14 ,
16962.00 ,139.21 ,38.00 ,24.00 ,21.00 ,20.00 ,43.57 ,67.92 ,27.72 ,0.35 ,
16963.00 ,139.30 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,72.95 ,22.74 ,0.35 ,
16964.00 ,169.28 ,38.00 ,24.00 ,21.00 ,20.00 ,43.50 ,70.30 ,55.47 ,0.27 ,
16965.00 ,144.62 ,38.00 ,24.00 ,21.00 ,20.00 ,43.62 ,80.17 ,20.83 ,0.50 ,
16966.00 ,141.26 ,38.00 ,24.00 ,21.00 ,20.00 ,43.56 ,75.76 ,21.94 ,0.49 ,
16967.00 ,129.41 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,61.88 ,23.93 ,0.64 ,
16968.00 ,143.45 ,38.00 ,24.00 ,21.00 ,20.00 ,43.58 ,72.74 ,27.13 ,0.62 ,
16969.00 ,160.24 ,38.00 ,24.00 ,21.00 ,20.00 ,43.58 ,86.69 ,29.97 ,0.41 ,
16970.00 ,201.94 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,88.99 ,69.33 ,0.20 ,
16971.00 ,174.29 ,38.00 ,24.00 ,21.00 ,20.00 ,43.71 ,71.48 ,59.10 ,0.42 ,
16972.00 ,133.79 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,65.14 ,25.02 ,0.32 ,
16973.00 ,158.26 ,38.00 ,24.00 ,21.00 ,20.00 ,43.50 ,88.75 ,26.02 ,0.47 ,
16974.00 ,139.19 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,69.21 ,26.35 ,0.32 ,
16975.00 ,133.84 ,38.00 ,24.00 ,21.00 ,20.00 ,43.54 ,63.38 ,26.92 ,0.15 ,
16976.00 ,174.61 ,38.00 ,24.00 ,21.00 ,20.00 ,43.66 ,73.27 ,57.68 ,0.39 ,
16977.00 ,142.41 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,72.59 ,26.22 ,0.38 ,
16978.00 ,146.76 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,71.18 ,31.98 ,0.59 ,
16979.00 ,141.08 ,38.00 ,24.00 ,21.00 ,20.00 ,43.56 ,70.79 ,26.73 ,0.33 ,
16980.00 ,158.62 ,38.00 ,24.00 ,21.00 ,20.00 ,43.62 ,88.40 ,26.61 ,0.34 ,
16981.00 ,148.13 ,38.00 ,24.00 ,21.00 ,20.00 ,43.57 ,76.12 ,28.44 ,0.35 ,
16982.00 ,193.88 ,38.00 ,24.00 ,21.00 ,20.00 ,43.62 ,72.33 ,77.92 ,0.28 ,
16983.00 ,171.79 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,74.65 ,53.54 ,0.60 ,
16984.00 ,153.08 ,38.00 ,24.00 ,21.00 ,20.00 ,43.57 ,77.84 ,31.67 ,0.36 ,
16985.00 ,144.18 ,38.00 ,24.00 ,21.00 ,20.00 ,43.66 ,70.83 ,29.69 ,0.72 ,
16986.00 ,134.54 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,63.76 ,27.19 ,0.44 ,
16987.00 ,173.23 ,38.00 ,24.00 ,21.00 ,20.00 ,43.55 ,72.04 ,57.64 ,0.36 ,
16988.00 ,196.51 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,78.86 ,74.03 ,0.20 ,
16989.00 ,145.37 ,38.00 ,24.00 ,21.00 ,20.00 ,43.55 ,75.16 ,26.66 ,0.42 ,
16990.00 ,148.96 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,78.31 ,27.05 ,0.46 ,
16991.00 ,137.57 ,38.00 ,24.00 ,21.00 ,20.00 ,43.55 ,69.74 ,24.28 ,0.34 ,
16992.00 ,145.54 ,38.00 ,24.00 ,21.00 ,20.00 ,43.47 ,74.76 ,27.31 ,0.26 ,
16993.00 ,168.33 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,63.16 ,61.58 ,0.57 ,
16994.00 ,143.35 ,38.00 ,24.00 ,21.00 ,20.00 ,43.58 ,75.55 ,24.21 ,0.32 ,
16995.00 ,152.03 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,85.09 ,23.35 ,0.28 ,
16996.00 ,151.60 ,38.00 ,24.00 ,21.00 ,20.00 ,43.70 ,80.60 ,27.30 ,0.49 ,
16997.00 ,149.96 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,78.30 ,28.02 ,0.39 ,
16998.00 ,148.44 ,38.00 ,24.00 ,21.00 ,20.00 ,43.57 ,74.52 ,30.35 ,0.36 ,
16999.00 ,167.24 ,38.00 ,24.00 ,21.00 ,20.00 ,43.56 ,72.05 ,51.64 ,0.55 ,
17000.00 ,173.47 ,38.00 ,24.00 ,21.00 ,20.00 ,43.61 ,78.34 ,51.52 ,0.57 ,
17001.00 ,144.36 ,38.00 ,24.00 ,21.00 ,20.00 ,43.66 ,72.11 ,28.59 ,0.55 ,
17002.00 ,182.63 ,38.00 ,24.00 ,21.00 ,20.00 ,43.70 ,69.16 ,69.78 ,0.34 ,
17003.00 ,143.12 ,38.00 ,24.00 ,21.00 ,20.00 ,43.64 ,75.96 ,23.52 ,0.39 ,
17004.00 ,186.42 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,81.74 ,61.08 ,0.55 ,
17005.00 ,144.01 ,38.00 ,24.00 ,21.00 ,20.00 ,43.58 ,71.52 ,28.92 ,0.54 ,
17006.00 ,149.18 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,75.46 ,30.09 ,0.36 ,
17007.00 ,136.40 ,38.00 ,24.00 ,21.00 ,20.00 ,43.54 ,65.70 ,27.16 ,0.66 ,
17008.00 ,143.96 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,69.13 ,31.22 ,0.61 ,
17009.00 ,154.89 ,38.00 ,24.00 ,21.00 ,20.00 ,43.73 ,83.30 ,27.86 ,0.36 ,
17010.00 ,141.00 ,39.00 ,24.00 ,21.00 ,20.00 ,43.60 ,71.52 ,25.88 ,0.44 ,
17011.00 ,167.32 ,39.00 ,24.00 ,21.00 ,20.00 ,43.60 ,74.36 ,49.36 ,0.20 ,
17012.00 ,145.16 ,39.00 ,24.00 ,21.00 ,20.00 ,43.67 ,77.88 ,23.61 ,0.64 ,
17013.00 ,142.38 ,39.00 ,24.00 ,21.00 ,20.00 ,43.69 ,72.80 ,25.90 ,0.41 ,
17014.00 ,144.30 ,39.00 ,24.00 ,21.00 ,20.00 ,43.68 ,71.82 ,28.80 ,0.08 ,
17015.00 ,147.26 ,38.00 ,24.00 ,21.00 ,20.00 ,43.55 ,73.48 ,30.23 ,0.29 ,
17016.00 ,143.65 ,39.00 ,24.00 ,21.00 ,20.00 ,43.57 ,69.11 ,30.97 ,0.34 ,
17017.00 ,146.75 ,38.00 ,24.00 ,21.00 ,20.00 ,43.56 ,79.34 ,23.85 ,0.36 ,
17018.00 ,130.98 ,38.00 ,24.00 ,21.00 ,20.00 ,43.62 ,60.07 ,27.29 ,0.72 ,
17019.00 ,146.41 ,38.00 ,24.00 ,21.00 ,20.00 ,43.62 ,71.76 ,31.03 ,0.46 ,
17020.00 ,155.57 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,71.89 ,40.08 ,0.42 ,
17021.00 ,141.70 ,38.00 ,24.00 ,21.00 ,20.00 ,43.68 ,68.78 ,29.25 ,0.34 ,
17022.00 ,140.97 ,38.00 ,24.00 ,21.00 ,20.00 ,43.64 ,70.78 ,26.55 ,0.49 ,
17023.00 ,150.27 ,38.00 ,24.00 ,21.00 ,20.00 ,43.64 ,78.18 ,28.44 ,0.41 ,
17024.00 ,151.05 ,38.00 ,24.00 ,21.00 ,20.00 ,43.62 ,76.78 ,30.65 ,0.08 ,
17025.00 ,138.40 ,38.00 ,24.00 ,21.00 ,20.00 ,43.66 ,68.43 ,26.30 ,0.33 ,
17026.00 ,141.66 ,38.00 ,24.00 ,21.00 ,20.00 ,43.74 ,73.14 ,24.79 ,0.41 ,
17027.00 ,142.00 ,38.00 ,24.00 ,21.00 ,20.00 ,43.65 ,74.02 ,24.33 ,0.64 ,
17028.00 ,176.15 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,83.59 ,48.96 ,0.36 ,
17029.00 ,149.35 ,38.00 ,24.00 ,21.00 ,20.00 ,43.64 ,76.05 ,29.66 ,0.66 ,
17030.00 ,144.21 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,75.81 ,24.82 ,0.38 ,
17031.00 ,139.32 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,68.59 ,27.14 ,0.32 ,
17032.00 ,152.81 ,38.00 ,24.00 ,21.00 ,20.00 ,43.64 ,80.61 ,28.57 ,0.72 ,
17033.00 ,183.52 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,69.52 ,70.37 ,0.20 ,
17034.00 ,169.22 ,38.00 ,24.00 ,21.00 ,20.00 ,43.53 ,68.77 ,56.92 ,0.40 ,
17035.00 ,149.27 ,38.00 ,24.00 ,21.00 ,20.00 ,43.61 ,73.42 ,32.24 ,0.39 ,
17036.00 ,143.55 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,68.44 ,31.48 ,0.28 ,
17037.00 ,165.73 ,38.00 ,24.00 ,21.00 ,20.00 ,43.64 ,77.92 ,44.17 ,0.20 ,
17038.00 ,141.38 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,72.20 ,25.55 ,0.30 ,
17039.00 ,136.00 ,38.00 ,24.00 ,21.00 ,20.00 ,43.71 ,61.74 ,30.55 ,0.72 ,
17040.00 ,145.27 ,38.00 ,24.00 ,21.00 ,20.00 ,43.55 ,75.99 ,25.73 ,0.23 ,
17041.00 ,138.97 ,38.00 ,24.00 ,21.00 ,20.00 ,43.75 ,65.26 ,29.97 ,0.19 ,
17042.00 ,193.37 ,38.00 ,24.00 ,21.00 ,20.00 ,43.61 ,77.22 ,72.55 ,0.23 ,
17043.00 ,148.11 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,73.38 ,31.09 ,0.40 ,
17044.00 ,190.49 ,38.00 ,24.00 ,21.00 ,20.00 ,43.61 ,77.69 ,69.18 ,0.39 ,
17045.00 ,136.69 ,38.00 ,24.00 ,21.00 ,20.00 ,43.66 ,67.91 ,25.13 ,0.46 ,
17046.00 ,146.98 ,38.00 ,24.00 ,21.00 ,20.00 ,43.58 ,72.86 ,30.54 ,0.20 ,
17047.00 ,142.21 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,67.67 ,30.94 ,0.66 ,
17048.00 ,181.52 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,69.83 ,68.10 ,0.49 ,
17049.00 ,143.55 ,38.00 ,24.00 ,21.00 ,20.00 ,43.62 ,73.38 ,26.55 ,0.76 ,
17050.00 ,159.85 ,38.00 ,24.00 ,21.00 ,20.00 ,43.53 ,60.65 ,55.67 ,0.48 ,
17051.00 ,155.40 ,38.00 ,24.00 ,21.00 ,20.00 ,43.65 ,84.40 ,27.36 ,0.41 ,
17052.00 ,139.74 ,38.00 ,24.00 ,21.00 ,20.00 ,43.62 ,70.78 ,25.34 ,0.59 ,
17053.00 ,132.84 ,38.00 ,24.00 ,21.00 ,20.00 ,43.58 ,58.71 ,30.56 ,0.60 ,
17054.00 ,149.77 ,38.00 ,24.00 ,21.00 ,20.00 ,43.69 ,83.51 ,22.57 ,0.59 ,
17055.00 ,143.41 ,38.00 ,24.00 ,21.00 ,20.00 ,43.62 ,69.95 ,29.84 ,0.26 ,
17056.00 ,157.84 ,38.00 ,24.00 ,21.00 ,20.00 ,43.64 ,83.65 ,30.54 ,0.48 ,
17057.00 ,147.58 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,79.25 ,24.75 ,0.40 ,
17058.00 ,186.40 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,83.92 ,58.88 ,0.43 ,
17059.00 ,147.68 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,77.74 ,26.31 ,0.47 ,
17060.00 ,141.81 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,72.08 ,26.14 ,0.42 ,
17061.00 ,140.93 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,67.36 ,29.97 ,0.56 ,
17062.00 ,132.65 ,38.00 ,24.00 ,21.00 ,20.00 ,43.58 ,60.98 ,28.08 ,0.39 ,
17063.00 ,125.02 ,38.00 ,24.00 ,21.00 ,20.00 ,43.66 ,56.65 ,24.71 ,0.43 ,
17064.00 ,177.58 ,38.00 ,24.00 ,21.00 ,20.00 ,43.56 ,73.06 ,60.95 ,0.27 ,
17065.00 ,139.76 ,38.00 ,24.00 ,21.00 ,20.00 ,43.61 ,70.64 ,25.51 ,0.56 ,
17066.00 ,157.42 ,38.00 ,24.00 ,21.00 ,20.00 ,43.61 ,84.14 ,29.68 ,0.46 ,
17067.00 ,144.22 ,38.00 ,24.00 ,21.00 ,20.00 ,43.58 ,73.88 ,26.76 ,0.40 ,
17068.00 ,149.00 ,38.00 ,24.00 ,21.00 ,20.00 ,43.58 ,76.33 ,29.09 ,0.52 ,
17069.00 ,139.28 ,38.00 ,24.00 ,21.00 ,20.00 ,43.57 ,65.13 ,30.58 ,0.48 ,
17070.00 ,145.42 ,38.00 ,24.00 ,21.00 ,20.00 ,43.56 ,75.01 ,26.84 ,0.62 ,
17071.00 ,142.73 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,68.51 ,30.59 ,0.35 ,
17072.00 ,151.67 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,78.21 ,29.87 ,0.30 ,
17073.00 ,142.41 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,71.54 ,27.28 ,0.48 ,
17074.00 ,134.80 ,38.00 ,24.00 ,21.00 ,20.00 ,43.61 ,67.22 ,23.97 ,0.28 ,
17075.00 ,139.91 ,38.00 ,24.00 ,21.00 ,20.00 ,43.61 ,68.30 ,28.00 ,0.63 ,
17076.00 ,155.92 ,38.00 ,24.00 ,21.00 ,20.00 ,43.66 ,73.63 ,38.63 ,0.15 ,
17077.00 ,137.81 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,68.43 ,25.77 ,0.45 ,
17078.00 ,161.98 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,71.10 ,47.25 ,0.45 ,
17079.00 ,153.28 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,79.50 ,30.20 ,0.39 ,
17080.00 ,144.74 ,38.00 ,24.00 ,21.00 ,20.00 ,43.58 ,76.09 ,25.08 ,0.39 ,
17081.00 ,178.93 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,72.73 ,62.60 ,0.18 ,
17082.00 ,144.16 ,38.00 ,24.00 ,21.00 ,20.00 ,43.68 ,68.28 ,32.20 ,0.42 ,
17083.00 ,135.02 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,67.50 ,23.89 ,0.46 ,
17084.00 ,151.75 ,38.00 ,24.00 ,21.00 ,20.00 ,43.65 ,78.66 ,29.44 ,0.18 ,
17085.00 ,138.70 ,38.00 ,24.00 ,21.00 ,20.00 ,43.64 ,65.76 ,29.30 ,0.41 ,
17086.00 ,149.92 ,38.00 ,24.00 ,21.00 ,20.00 ,43.54 ,81.38 ,25.00 ,0.44 ,
17087.00 ,145.93 ,38.00 ,24.00 ,21.00 ,20.00 ,43.67 ,72.24 ,30.02 ,0.40 ,
17088.00 ,177.40 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,72.19 ,61.58 ,0.54 ,
17089.00 ,142.27 ,38.00 ,24.00 ,21.00 ,20.00 ,43.62 ,73.91 ,24.73 ,0.45 ,
17090.00 ,194.96 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,78.52 ,72.85 ,0.33 ,
17091.00 ,159.27 ,38.00 ,24.00 ,21.00 ,20.00 ,43.68 ,85.01 ,30.58 ,0.43 ,
17092.00 ,125.02 ,38.00 ,24.00 ,21.00 ,20.00 ,43.64 ,56.97 ,24.41 ,0.26 ,
17093.00 ,150.27 ,38.00 ,24.00 ,21.00 ,20.00 ,43.73 ,74.30 ,32.25 ,0.30 ,
17094.00 ,145.46 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,67.88 ,33.99 ,0.37 ,
17095.00 ,138.01 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,67.52 ,26.90 ,0.46 ,
17096.00 ,133.84 ,38.00 ,24.00 ,21.00 ,20.00 ,43.66 ,64.54 ,25.64 ,0.47 ,
17097.00 ,145.53 ,38.00 ,24.00 ,21.00 ,20.00 ,43.57 ,71.07 ,30.89 ,0.35 ,
17098.00 ,188.80 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,79.70 ,65.50 ,0.22 ,
17099.00 ,145.60 ,38.00 ,24.00 ,21.00 ,20.00 ,43.68 ,77.81 ,24.10 ,0.47 ,
17100.00 ,143.46 ,38.00 ,24.00 ,21.00 ,20.00 ,43.64 ,74.47 ,25.36 ,0.32 ,
17101.00 ,130.13 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,56.35 ,30.19 ,0.36 ,
17102.00 ,163.56 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,63.13 ,56.83 ,0.26 ,
17103.00 ,150.70 ,38.00 ,24.00 ,21.00 ,20.00 ,43.57 ,82.30 ,24.84 ,0.25 ,
17104.00 ,148.58 ,38.00 ,24.00 ,21.00 ,20.00 ,43.66 ,73.66 ,31.26 ,0.70 ,
17105.00 ,152.85 ,38.00 ,24.00 ,21.00 ,20.00 ,43.53 ,74.93 ,34.40 ,0.59 ,
17106.00 ,150.14 ,38.00 ,24.00 ,21.00 ,20.00 ,43.53 ,73.70 ,32.91 ,0.67 ,
17107.00 ,186.10 ,38.00 ,24.00 ,21.00 ,20.00 ,43.65 ,72.70 ,69.75 ,0.49 ,
17108.00 ,135.34 ,38.00 ,24.00 ,21.00 ,20.00 ,43.65 ,67.55 ,24.13 ,0.30 ,
17109.00 ,152.08 ,38.00 ,24.00 ,21.00 ,20.00 ,43.58 ,76.86 ,31.64 ,0.61 ,
17110.00 ,137.06 ,38.00 ,24.00 ,21.00 ,20.00 ,43.54 ,63.37 ,30.15 ,0.38 ,
17111.00 ,187.84 ,38.00 ,24.00 ,21.00 ,20.00 ,43.59 ,79.39 ,64.87 ,0.72 ,
17112.00 ,134.82 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,65.25 ,25.94 ,0.43 ,
17113.00 ,143.29 ,38.00 ,24.00 ,21.00 ,20.00 ,43.56 ,72.90 ,26.84 ,0.50 ,
17114.00 ,141.99 ,38.00 ,24.00 ,21.00 ,20.00 ,43.57 ,69.29 ,29.13 ,0.08 ,
17115.00 ,149.38 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,79.79 ,25.96 ,0.54 ,
17116.00 ,146.34 ,38.00 ,24.00 ,21.00 ,20.00 ,43.55 ,74.19 ,28.60 ,0.39 ,
17117.00 ,151.14 ,38.00 ,24.00 ,21.00 ,20.00 ,43.67 ,73.59 ,33.88 ,0.59 ,
17118.00 ,135.24 ,38.00 ,24.00 ,21.00 ,20.00 ,43.61 ,63.48 ,28.15 ,0.34 ,
17119.00 ,189.49 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,70.25 ,75.64 ,0.13 ,
17120.00 ,156.56 ,38.00 ,24.00 ,21.00 ,20.00 ,43.63 ,79.52 ,33.41 ,0.24 ,
17121.00 ,147.54 ,38.00 ,24.00 ,21.00 ,20.00 ,43.60 ,76.76 ,27.18 ,0.34 ,
17122.00 ,147.04 ,38.00 ,24.00 ,21.00 ,20.00 ,43.69 ,75.93 ,27.41 ,0.27 ,
17123.00 ,153.70 ,38.00 ,24.00 ,21.00 ,20.00 ,43.67 ,70.77 ,39.27 ,0.31 ,
17124.00 ,140.03 ,38.00 ,24.00 ,21.00 ,20.00 ,43.61 ,65.95 ,30.47 ,0.34 ,
17125.00 ,138.91 ,38.00 ,24.00 ,21.00 ,20.00 ,43.62 ,68.46 ,26.84 ,0.44 ,
17126.00 ,188.26 ,38.00 ,24.00 ,21.00 ,20.00 ,43.71 ,71.98 ,72.57 ,0.31 ,
17127.00 ,145.73 ,38.00 ,24.00 ,21.00 ,20.00 ,43.69 ,77.84 ,24.20 ,0.60 ,
17128.00 ,150.95 ,38.00 ,24.00 ,21.00 ,20.00 ,43.69 ,81.70 ,25.55 ,0.49 ,
